image_file,image_index,true_label,model,predicted_label,correct,confidence,true_label_score,confidence_gap,top1,top2,top3,prob_Center,prob_Loc,prob_Edge_Ring,prob_Edge_Loc,prob_Scratch,prob_Random,prob_Donut,prob_Near_full
71_Edge-Ring.png,71,Edge-Ring,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71_Edge-Ring.png,71,Edge-Ring,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,0.9998,1.0,1.0
72_Edge-Ring.png,72,Edge-Ring,Best CNN + Aug,Edge-Loc,False,0.507,0.0026,0.5044,Edge-Loc(0.507),Donut(0.274),Loc(0.110),0.0008,0.1098,0.0026,0.507,0.0001,0.0224,0.2742,0.0515
72_Edge-Ring.png,72,Edge-Ring,Best CNN,Edge-Loc,False,0.5221,0.0,0.5221,Edge-Loc(0.522),Donut(0.439),Near-full(0.024),0.0005,0.0106,0.0,0.5221,0.0,0.0018,0.4387,0.0241
72_Edge-Ring.png,72,Edge-Ring,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72_Edge-Ring.png,72,Edge-Ring,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,0.9999,1.0,1.0
73_Edge-Ring.png,73,Edge-Ring,Best CNN + Aug,Donut,False,0.4927,0.0023,0.4904,Donut(0.493),Edge-Loc(0.351),Loc(0.081),0.0007,0.0805,0.0023,0.3515,0.0,0.0346,0.4927,0.0202
73_Edge-Ring.png,73,Edge-Ring,Best CNN,Donut,False,0.7927,0.0006,0.7921,Donut(0.793),Edge-Loc(0.167),Loc(0.026),0.0002,0.0261,0.0006,0.1665,0.0,0.0046,0.7927,0.008
73_Edge-Ring.png,73,Edge-Ring,Fullstack,Random,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73_Edge-Ring.png,73,Edge-Ring,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
74_Edge-Ring.png,74,Edge-Ring,Best CNN + Aug,Edge-Loc,False,0.684,0.0005,0.6835,Edge-Loc(0.684),Donut(0.215),Loc(0.042),0.0014,0.0418,0.0005,0.684,0.0001,0.0187,0.2151,0.0218
74_Edge-Ring.png,74,Edge-Ring,Best CNN,Edge-Loc,False,0.8406,0.0,0.8406,Edge-Loc(0.841),Donut(0.149),Near-full(0.007),0.0002,0.0029,0.0,0.8406,0.0,0.0001,0.1495,0.0066
74_Edge-Ring.png,74,Edge-Ring,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74_Edge-Ring.png,74,Edge-Ring,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,0.9999,0.9983,1.0,1.0
75_Edge-Ring.png,75,Edge-Ring,Best CNN + Aug,Edge-Loc,False,0.6399,0.0005,0.6394,Edge-Loc(0.640),Donut(0.278),Loc(0.041),0.001,0.0412,0.0005,0.6399,0.0,0.0242,0.2779,0.008
75_Edge-Ring.png,75,Edge-Ring,Best CNN,Donut,False,0.7622,0.0,0.7622,Donut(0.762),Edge-Loc(0.223),Near-full(0.006),0.0002,0.0047,0.0,0.2232,0.0,0.0007,0.7622,0.0061
75_Edge-Ring.png,75,Edge-Ring,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75_Edge-Ring.png,75,Edge-Ring,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
76_Edge-Ring.png,76,Edge-Ring,Best CNN + Aug,Edge-Loc,False,0.6137,0.0003,0.6134,Edge-Loc(0.614),Donut(0.317),Loc(0.038),0.0008,0.0382,0.0003,0.6137,0.0,0.014,0.3169,0.01
76_Edge-Ring.png,76,Edge-Ring,Best CNN,Donut,False,0.8501,0.0,0.8501,Donut(0.850),Edge-Loc(0.133),Near-full(0.004),0.0001,0.0031,0.0,0.133,0.0,0.0005,0.8501,0.0043
76_Edge-Ring.png,76,Edge-Ring,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76_Edge-Ring.png,76,Edge-Ring,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,0.9999,1.0,1.0
77_Edge-Ring.png,77,Edge-Ring,Best CNN + Aug,Edge-Loc,False,0.3762,0.0011,0.3751,Edge-Loc(0.376),Donut(0.364),Near-full(0.150),0.0007,0.0898,0.0011,0.3762,0.0,0.0081,0.3636,0.1505
77_Edge-Ring.png,77,Edge-Ring,Best CNN,Donut,False,0.6088,0.0002,0.6086,Donut(0.609),Edge-Loc(0.206),Near-full(0.134),0.0001,0.0305,0.0002,0.206,0.0,0.001,0.6088,0.1344
77_Edge-Ring.png,77,Edge-Ring,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77_Edge-Ring.png,77,Edge-Ring,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,0.9997,1.0,1.0
78_Edge-Ring.png,78,Edge-Ring,Best CNN + Aug,Edge-Loc,False,0.777,0.0,0.777,Edge-Loc(0.777),Donut(0.187),Loc(0.019),0.0005,0.0187,0.0,0.777,0.0,0.0055,0.1871,0.0071
78_Edge-Ring.png,78,Edge-Ring,Best CNN,Donut,False,0.7617,0.0,0.7617,Donut(0.762),Edge-Loc(0.228),Loc(0.006),0.0,0.0061,0.0,0.2284,0.0,0.0001,0.7617,0.0032
78_Edge-Ring.png,78,Edge-Ring,Fullstack,Edge-Loc,False,0.0001,0.0,0.0001,Edge-Loc(0.000),Center(0.000),Loc(0.000),0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0
78_Edge-Ring.png,78,Edge-Ring,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
79_Edge-Ring.png,79,Edge-Ring,Best CNN + Aug,Edge-Loc,False,0.455,0.0036,0.4514,Edge-Loc(0.455),Donut(0.256),Loc(0.186),0.0009,0.1865,0.0036,0.455,0.0001,0.0354,0.256,0.0444
79_Edge-Ring.png,79,Edge-Ring,Best CNN,Donut,False,0.5673,0.0001,0.5672,Donut(0.567),Edge-Loc(0.385),Near-full(0.036),0.0015,0.0057,0.0001,0.3852,0.0,0.0025,0.5673,0.0365
79_Edge-Ring.png,79,Edge-Ring,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79_Edge-Ring.png,79,Edge-Ring,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,0.9998,1.0,1.0
7_Center.png,7,Center,Best CNN + Aug,Edge-Loc,False,0.8131,0.0003,0.8128,Edge-Loc(0.813),Donut(0.075),Near-full(0.049),0.0003,0.0302,0.0,0.8131,0.0,0.0047,0.0747,0.0487
7_Center.png,7,Center,Best CNN,Edge-Loc,False,0.4858,0.0,0.4858,Edge-Loc(0.486),Donut(0.287),Near-full(0.199),0.0,0.0109,0.0,0.4858,0.0,0.0001,0.2875,0.1992
7_Center.png,7,Center,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7_Center.png,7,Center,Seg → CLF,Center,True,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,0.9989,1.0,1.0
80_Loc.png,80,Loc,Best CNN + Aug,Near-full,False,0.5812,0.0283,0.5529,Near-full(0.581),Edge-Loc(0.260),Donut(0.130),0.0,0.0283,0.0,0.2595,0.0,0.0,0.1297,0.5812
80_Loc.png,80,Loc,Best CNN,Donut,False,0.5482,0.0123,0.5359,Donut(0.548),Near-full(0.355),Edge-Loc(0.084),0.0,0.0123,0.0,0.0842,0.0,0.0,0.5482,0.3546
80_Loc.png,80,Loc,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_Loc.png,80,Loc,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,0.975,0.9993,1.0,1.0
81_Loc.png,81,Loc,Best CNN + Aug,Edge-Loc,False,0.5945,0.0306,0.5639,Edge-Loc(0.595),Near-full(0.233),Donut(0.132),0.0004,0.0306,0.0,0.5945,0.0,0.0018,0.1316,0.2328
81_Loc.png,81,Loc,Best CNN,Near-full,False,0.7966,0.0162,0.7804,Near-full(0.797),Edge-Loc(0.130),Donut(0.055),0.0,0.0162,0.0,0.1302,0.0,0.0,0.0552,0.7966
81_Loc.png,81,Loc,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81_Loc.png,81,Loc,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,0.9996,0.9986,1.0,1.0
82_Loc.png,82,Loc,Best CNN + Aug,Edge-Loc,False,0.9423,0.0085,0.9338,Edge-Loc(0.942),Donut(0.036),Random(0.010),0.0005,0.0085,0.0,0.9423,0.0,0.0102,0.0356,0.0013
82_Loc.png,82,Loc,Best CNN,Edge-Loc,False,0.8991,0.0004,0.8987,Edge-Loc(0.899),Donut(0.099),Near-full(0.001),0.0002,0.0004,0.0,0.8991,0.0,0.0004,0.0991,0.0005
82_Loc.png,82,Loc,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82_Loc.png,82,Loc,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,0.9998,1.0,1.0
83_Loc.png,83,Loc,Best CNN + Aug,Edge-Loc,False,0.8739,0.0225,0.8514,Edge-Loc(0.874),Donut(0.070),Loc(0.022),0.0006,0.0225,0.0,0.8739,0.0,0.0116,0.0704,0.014
83_Loc.png,83,Loc,Best CNN,Edge-Loc,False,0.9053,0.0141,0.8912,Edge-Loc(0.905),Donut(0.075),Loc(0.014),0.0001,0.0141,0.0,0.9053,0.0,0.0005,0.0752,0.0046
83_Loc.png,83,Loc,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83_Loc.png,83,Loc,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,0.9998,0.9988,1.0,1.0
84_Loc.png,84,Loc,Best CNN + Aug,Edge-Loc,False,0.9057,0.0203,0.8854,Edge-Loc(0.906),Donut(0.061),Loc(0.020),0.0006,0.0203,0.0,0.9057,0.0,0.0063,0.0606,0.0046
84_Loc.png,84,Loc,Best CNN,Donut,False,0.4992,0.0059,0.4933,Donut(0.499),Edge-Loc(0.493),Loc(0.006),0.0,0.0059,0.0,0.4935,0.0,0.0001,0.4992,0.0012
84_Loc.png,84,Loc,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84_Loc.png,84,Loc,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
85_Loc.png,85,Loc,Best CNN + Aug,Edge-Loc,False,0.9535,0.0112,0.9423,Edge-Loc(0.954),Donut(0.024),Loc(0.011),0.0004,0.0112,0.0,0.9535,0.0,0.0063,0.0237,0.0029
85_Loc.png,85,Loc,Best CNN,Edge-Loc,False,0.9642,0.0006,0.9636,Edge-Loc(0.964),Donut(0.033),Near-full(0.002),0.0001,0.0006,0.0,0.9642,0.0,0.0001,0.033,0.0021
85_Loc.png,85,Loc,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85_Loc.png,85,Loc,Seg → CLF,Edge-Ring,False,1.0,0.9997,0.0003,Center(1.000),Edge-Ring(1.000),Donut(1.000),1.0,0.9997,1.0,0.9991,0.4613,0.9935,1.0,1.0
86_Loc.png,86,Loc,Best CNN + Aug,Near-full,False,0.7472,0.0203,0.7269,Near-full(0.747),Edge-Loc(0.135),Donut(0.097),0.0,0.0203,0.0,0.1351,0.0,0.0,0.097,0.7472
86_Loc.png,86,Loc,Best CNN,Near-full,False,0.6751,0.0051,0.67,Near-full(0.675),Edge-Loc(0.212),Donut(0.107),0.0,0.0051,0.0,0.2122,0.0,0.0,0.1075,0.6751
86_Loc.png,86,Loc,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86_Loc.png,86,Loc,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,0.9996,0.9993,1.0,1.0
87_Loc.png,87,Loc,Best CNN + Aug,Edge-Loc,False,0.925,0.0076,0.9174,Edge-Loc(0.925),Donut(0.041),Random(0.020),0.0011,0.0076,0.0,0.925,0.0001,0.0204,0.041,0.001
87_Loc.png,87,Loc,Best CNN,Edge-Loc,False,0.8017,0.0011,0.8006,Edge-Loc(0.802),Donut(0.196),Loc(0.001),0.0003,0.0011,0.0,0.8017,0.0,0.0008,0.1961,0.0001
87_Loc.png,87,Loc,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87_Loc.png,87,Loc,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,0.9999,1.0,1.0
88_Loc.png,88,Loc,Best CNN + Aug,Edge-Loc,False,0.8408,0.0451,0.7957,Edge-Loc(0.841),Donut(0.075),Loc(0.045),0.0009,0.0451,0.0,0.8408,0.0001,0.0164,0.0751,0.0165
88_Loc.png,88,Loc,Best CNN,Edge-Loc,False,0.8633,0.0016,0.8617,Edge-Loc(0.863),Donut(0.133),Loc(0.002),0.0001,0.0016,0.0,0.8633,0.0,0.0002,0.1331,0.0015
88_Loc.png,88,Loc,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88_Loc.png,88,Loc,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,0.9993,0.9977,1.0,1.0
89_Loc.png,89,Loc,Best CNN + Aug,Edge-Loc,False,0.9509,0.0113,0.9396,Edge-Loc(0.951),Donut(0.019),Random(0.015),0.0008,0.0113,0.0,0.9509,0.0001,0.0151,0.0188,0.0015
89_Loc.png,89,Loc,Best CNN,Edge-Loc,False,0.966,0.0011,0.9649,Edge-Loc(0.966),Donut(0.032),Loc(0.001),0.0001,0.0011,0.0,0.966,0.0,0.0007,0.032,0.0001
89_Loc.png,89,Loc,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89_Loc.png,89,Loc,Seg → CLF,Edge-Ring,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,0.9999,0.9201,0.9955,1.0,1.0
8_Center.png,8,Center,Best CNN + Aug,Edge-Loc,False,0.9154,0.0005,0.9149,Edge-Loc(0.915),Donut(0.045),Loc(0.018),0.0005,0.0175,0.0,0.9154,0.0,0.0073,0.0448,0.0071
8_Center.png,8,Center,Best CNN,Edge-Loc,False,0.8682,0.0001,0.8681,Edge-Loc(0.868),Donut(0.125),Loc(0.003),0.0001,0.0033,0.0,0.8682,0.0,0.0002,0.1253,0.0013
8_Center.png,8,Center,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8_Center.png,8,Center,Seg → CLF,Edge-Ring,False,1.0,1.0,0.0,Center(1.000),Edge-Ring(1.000),Donut(1.000),1.0,0.9965,1.0,0.9963,0.3247,0.9894,1.0,1.0
90_Loc.png,90,Loc,Best CNN + Aug,Edge-Loc,False,0.4517,0.0441,0.4076,Edge-Loc(0.452),Near-full(0.294),Donut(0.200),0.0002,0.0441,0.0001,0.4517,0.0,0.0006,0.1998,0.2938
90_Loc.png,90,Loc,Best CNN,Near-full,False,0.6954,0.0003,0.6951,Near-full(0.695),Donut(0.172),Edge-Loc(0.132),0.0,0.0003,0.0,0.1324,0.0,0.0,0.1716,0.6954
90_Loc.png,90,Loc,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90_Loc.png,90,Loc,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,0.941,0.9952,1.0,1.0
91_Loc.png,91,Loc,Best CNN + Aug,Near-full,False,0.5531,0.0221,0.531,Near-full(0.553),Edge-Loc(0.290),Donut(0.133),0.0001,0.0221,0.0,0.2905,0.0,0.0001,0.1331,0.5531
91_Loc.png,91,Loc,Best CNN,Near-full,False,0.913,0.0025,0.9105,Near-full(0.913),Edge-Loc(0.064),Donut(0.021),0.0,0.0025,0.0,0.0637,0.0,0.0,0.0208,0.913
91_Loc.png,91,Loc,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91_Loc.png,91,Loc,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,0.971,0.9984,1.0,1.0
92_Loc.png,92,Loc,Best CNN + Aug,Edge-Loc,False,0.9533,0.0093,0.944,Edge-Loc(0.953),Random(0.021),Donut(0.012),0.0008,0.0093,0.0,0.9533,0.0001,0.0214,0.0121,0.0011
92_Loc.png,92,Loc,Best CNN,Edge-Loc,False,0.9773,0.0003,0.977,Edge-Loc(0.977),Donut(0.021),Random(0.001),0.0002,0.0003,0.0,0.9773,0.0,0.0009,0.0213,0.0
92_Loc.png,92,Loc,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92_Loc.png,92,Loc,Seg → CLF,Edge-Ring,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,0.9987,0.9514,0.9841,1.0,1.0
93_Loc.png,93,Loc,Best CNN + Aug,Edge-Loc,False,0.7809,0.0407,0.7402,Edge-Loc(0.781),Donut(0.091),Near-full(0.041),0.0026,0.0407,0.0001,0.7809,0.0002,0.0318,0.0915,0.0409
93_Loc.png,93,Loc,Best CNN,Edge-Loc,False,0.5359,0.0039,0.532,Edge-Loc(0.536),Donut(0.336),Near-full(0.117),0.0004,0.0039,0.0,0.5359,0.0,0.0003,0.3362,0.1174
93_Loc.png,93,Loc,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93_Loc.png,93,Loc,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
94_Loc.png,94,Loc,Best CNN + Aug,Near-full,False,0.7552,0.0236,0.7316,Near-full(0.755),Edge-Loc(0.135),Donut(0.085),0.0,0.0236,0.0,0.1348,0.0,0.0,0.0853,0.7552
94_Loc.png,94,Loc,Best CNN,Near-full,False,0.8459,0.0007,0.8452,Near-full(0.846),Donut(0.097),Edge-Loc(0.056),0.0,0.0007,0.0,0.0562,0.0,0.0,0.0972,0.8459
94_Loc.png,94,Loc,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94_Loc.png,94,Loc,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,0.9984,0.9997,1.0,1.0
95_Loc.png,95,Loc,Best CNN + Aug,Edge-Loc,False,0.9034,0.0264,0.877,Edge-Loc(0.903),Donut(0.050),Loc(0.026),0.0003,0.0264,0.0,0.9034,0.0,0.0021,0.0497,0.0163
95_Loc.png,95,Loc,Best CNN,Edge-Loc,False,0.8339,0.004,0.8299,Edge-Loc(0.834),Donut(0.130),Near-full(0.032),0.0,0.004,0.0,0.8339,0.0,0.0,0.1298,0.0323
95_Loc.png,95,Loc,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95_Loc.png,95,Loc,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,0.9969,0.9978,1.0,1.0
96_Loc.png,96,Loc,Best CNN + Aug,Edge-Loc,False,0.4417,0.0297,0.412,Edge-Loc(0.442),Near-full(0.277),Donut(0.250),0.0001,0.0297,0.0,0.4417,0.0,0.0003,0.2498,0.2767
96_Loc.png,96,Loc,Best CNN,Donut,False,0.3676,0.0037,0.3639,Donut(0.368),Edge-Loc(0.328),Near-full(0.300),0.0,0.0037,0.0,0.3284,0.0,0.0,0.3676,0.3001
96_Loc.png,96,Loc,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96_Loc.png,96,Loc,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,0.9594,0.9988,1.0,1.0
97_Loc.png,97,Loc,Best CNN + Aug,Edge-Loc,False,0.955,0.0108,0.9442,Edge-Loc(0.955),Random(0.021),Loc(0.011),0.0012,0.0108,0.0,0.955,0.0001,0.0207,0.0092,0.0018
97_Loc.png,97,Loc,Best CNN,Edge-Loc,False,0.9833,0.0014,0.9819,Edge-Loc(0.983),Donut(0.013),Random(0.002),0.0005,0.0014,0.0,0.9833,0.0,0.002,0.0126,0.0002
97_Loc.png,97,Loc,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97_Loc.png,97,Loc,Seg → CLF,Donut,False,1.0,0.2198,0.7802,Edge-Ring(1.000),Donut(1.000),Near-full(1.000),0.9967,0.2198,1.0,0.816,0.0087,0.9057,1.0,1.0
98_Loc.png,98,Loc,Best CNN + Aug,Edge-Loc,False,0.5892,0.0431,0.5461,Edge-Loc(0.589),Donut(0.237),Near-full(0.083),0.0005,0.0431,0.0001,0.5892,0.0,0.0071,0.2369,0.0827
98_Loc.png,98,Loc,Best CNN,Near-full,False,0.3577,0.0118,0.3459,Near-full(0.358),Edge-Loc(0.325),Donut(0.304),0.0001,0.0118,0.0,0.3251,0.0,0.0002,0.304,0.3577
98_Loc.png,98,Loc,Fullstack,Edge-Loc,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98_Loc.png,98,Loc,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
99_Loc.png,99,Loc,Best CNN + Aug,Edge-Loc,False,0.8627,0.0204,0.8423,Edge-Loc(0.863),Donut(0.081),Near-full(0.026),0.0009,0.0204,0.0,0.8627,0.0,0.0046,0.0805,0.0259
99_Loc.png,99,Loc,Best CNN,Edge-Loc,False,0.461,0.0131,0.4479,Edge-Loc(0.461),Donut(0.366),Near-full(0.159),0.0,0.0131,0.0,0.461,0.0,0.0,0.3661,0.159
99_Loc.png,99,Loc,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99_Loc.png,99,Loc,Seg → CLF,Center,False,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,1.0,0.9996,1.0,1.0
9_Center.png,9,Center,Best CNN + Aug,Near-full,False,0.8313,0.0,0.8313,Near-full(0.831),Edge-Loc(0.094),Donut(0.054),0.0,0.0189,0.0,0.0937,0.0,0.0,0.0538,0.8313
9_Center.png,9,Center,Best CNN,Near-full,False,0.8784,0.0,0.8784,Near-full(0.878),Edge-Loc(0.064),Donut(0.054),0.0,0.0037,0.0,0.0638,0.0,0.0,0.054,0.8784
9_Center.png,9,Center,Fullstack,Near-full,False,0.0,0.0,0.0,Center(0.000),Loc(0.000),Edge-Ring(0.000),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9_Center.png,9,Center,Seg → CLF,Center,True,1.0,1.0,0.0,Center(1.000),Loc(1.000),Edge-Ring(1.000),1.0,1.0,1.0,1.0,0.976,0.999,1.0,1.0
